3
sumW  sumStop
0.000000E+00 1.000000E+00 0.000000E+00
1.000000E-01 1.000000E+00 2.331468E-14
2.000000E-01 1.000000E+00 1.554312E-14
3.000000E-01 1.000000E+00 7.771561E-15
4.000000E-01 1.000000E+00 -2.220446E-15
5.000000E-01 1.000000E+00 5.551115E-15
6.000000E-01 1.000000E+00 8.881784E-15
7.000000E-01 1.000000E+00 1.110223E-15
8.000000E-01 1.000000E+00 2.886580E-14
9.000000E-01 1.000000E+00 8.881784E-15
1.000000E+00 1.000000E+00 2.109424E-14
1.100000E+00 1.000000E+00 3.108624E-14
1.210000E+00 1.000000E+00 1.211152E-14
1.320000E+00 1.000000E+00 2.018587E-14
1.430000E+00 1.000000E+00 8.074349E-15
1.540000E+00 1.000000E+00 1.715799E-14
1.650000E+00 1.000000E+00 6.055762E-15
1.760000E+00 1.000000E+00 1.614870E-14
1.870000E+00 1.000000E+00 3.027881E-15
1.980000E+00 1.000000E+00 4.037175E-15
2.090000E+00 1.000000E+00 2.220446E-14
2.200000E+00 1.000000E+00 4.037175E-15
2.310000E+00 1.000000E+00 2.018587E-15
2.431000E+00 1.000000E+00 8.257857E-15
2.552000E+00 1.000000E+00 2.110341E-14
2.673000E+00 1.000000E+00 2.569111E-14
2.794000E+00 1.000000E+00 -9.175397E-15
2.915000E+00 1.000000E+00 2.110341E-14
3.036000E+00 1.000000E+00 9.175397E-15
3.157000E+00 1.000000E+00 9.175397E-15
3.278000E+00 1.000000E+00 1.376310E-14
3.399000E+00 1.000000E+00 1.651571E-14
3.520000E+00 1.000000E+00 1.835079E-15
3.641000E+00 1.000000E+00 4.587698E-15
3.774100E+00 1.000000E+00 1.334603E-14
3.907200E+00 1.000000E+00 -7.507143E-15
4.040300E+00 1.000000E+00 1.584841E-14
4.173400E+00 1.000000E+00 1.334603E-14
4.306500E+00 1.000000E+00 -8.341270E-15
4.439600E+00 1.000000E+00 2.669206E-14
4.572700E+00 1.000000E+00 -7.507143E-15
4.705800E+00 1.000000E+00 -8.341270E-16
4.838900E+00 1.000000E+00 2.919444E-14
4.972000E+00 1.000000E+00 -5.838889E-15
5.105100E+00 1.000000E+00 1.167778E-14
5.251510E+00 1.000000E+00 1.289105E-14
5.397920E+00 1.000000E+00 1.516595E-14
5.544330E+00 1.000000E+00 -3.033189E-15
5.690740E+00 1.000000E+00 1.440765E-14
5.837150E+00 1.000000E+00 1.971573E-14
5.983560E+00 1.000000E+00 1.061616E-14
6.129970E+00 1.000000E+00 -8.341270E-15
6.276380E+00 1.000000E+00 2.805700E-14
6.422790E+00 1.000000E+00 -7.582973E-16
6.569200E+00 1.000000E+00 2.274892E-14
6.715610E+00 1.000000E+00 4.549784E-15
6.876661E+00 1.000000E+00 1.240850E-14
7.037712E+00 1.000000E+00 8.961695E-15
7.198763E+00 1.000000E+00 1.034042E-14
7.359814E+00 1.000000E+00 1.723403E-14
7.520865E+00 1.000000E+00 -6.893611E-16
7.681916E+00 1.000000E+00 1.792339E-14
7.842967E+00 1.000000E+00 9.651056E-15
8.004018E+00 1.000000E+00 8.961695E-15
8.165069E+00 1.000000E+00 2.343828E-14
8.326120E+00 1.000000E+00 1.102978E-14
8.487171E+00 1.000000E+00 1.585531E-14
8.664327E+00 1.000000E+00 -8.146995E-15
8.841483E+00 1.000000E+00 2.005414E-14
9.018639E+00 1.000000E+00 6.893611E-15
9.195795E+00 1.000000E+00 2.318760E-14
9.372952E+00 1.000000E+00 6.266920E-15
9.550108E+00 1.000000E+00 4.386844E-15
9.727264E+00 1.000000E+00 1.378722E-14
9.904420E+00 1.000000E+00 7.520303E-15
1.008158E+01 1.000000E+00 1.002707E-14
1.025873E+01 1.000000E+00 1.754737E-14
1.043589E+01 1.000000E+00 3.133460E-15
1.063076E+01 1.000000E+00 9.685239E-15
1.082563E+01 1.000000E+00 2.278880E-15
1.102050E+01 1.000000E+00 2.563740E-14
1.121537E+01 1.000000E+00 1.139440E-14
1.141025E+01 1.000000E+00 1.139440E-14
1.160512E+01 1.000000E+00 2.107964E-14
1.179999E+01 1.000000E+00 7.406359E-15
1.199486E+01 1.000000E+00 1.880076E-14
1.218973E+01 1.000000E+00 2.278880E-14
1.238461E+01 1.000000E+00 -1.139440E-15
1.257948E+01 1.000000E+00 1.595216E-14
1.279384E+01 1.000000E+00 1.812745E-14
1.300819E+01 1.000000E+00 2.745014E-14
1.322255E+01 1.000000E+00 1.968123E-14
1.343691E+01 1.000000E+00 1.605574E-14
1.365127E+01 1.000000E+00 1.605574E-14
1.386563E+01 1.000000E+00 2.330673E-14
1.407999E+01 1.000000E+00 2.019916E-14
1.429435E+01 1.000000E+00 1.139440E-14
1.450871E+01 1.000000E+00 1.864538E-14
1.472307E+01 1.000000E+00 2.486051E-14
1.493742E+01 1.000000E+00 2.434258E-14
1.517322E+01 1.000000E+00 1.742119E-14
1.540901E+01 1.000000E+00 1.130023E-14
1.564481E+01 1.000000E+00 2.825058E-14
1.588060E+01 1.000000E+00 1.695035E-14
1.611640E+01 1.000000E+00 2.212962E-14
1.635219E+01 1.000000E+00 1.742119E-14
1.658799E+01 1.000000E+00 1.130023E-14
1.682378E+01 1.000000E+00 2.118793E-14
1.705958E+01 1.000000E+00 2.401299E-14
1.729537E+01 1.000000E+00 1.836287E-14
1.753117E+01 1.000000E+00 1.789203E-14
1.779054E+01 1.000000E+00 1.840568E-14
1.804992E+01 1.000000E+00 2.867862E-14
1.830929E+01 1.000000E+00 3.210293E-14
1.856866E+01 1.000000E+00 2.225803E-14
1.882804E+01 1.000000E+00 3.081881E-14
1.908741E+01 1.000000E+00 1.797764E-14
1.934679E+01 1.000000E+00 2.568234E-14
1.960616E+01 1.000000E+00 2.739450E-14
1.986554E+01 1.000000E+00 1.840568E-14
2.012491E+01 1.000000E+00 2.568234E-14
2.038428E+01 1.000000E+00 2.696646E-14
2.066960E+01 1.000000E+00 4.397128E-14
2.095491E+01 1.000000E+00 2.568234E-14
2.124022E+01 1.000000E+00 4.319303E-14
2.152553E+01 1.000000E+00 3.268662E-14
2.181084E+01 1.000000E+00 3.657788E-14
2.209615E+01 1.000000E+00 3.930177E-14
2.238147E+01 1.000000E+00 2.801710E-14
2.266678E+01 1.000000E+00 4.708429E-14
2.295209E+01 1.000000E+00 3.035186E-14
2.323740E+01 1.000000E+00 3.424312E-14
2.352271E+01 1.000000E+00 3.579963E-14
2.383655E+01 1.000000E+00 4.952518E-14
2.415040E+01 1.000000E+00 5.235519E-14
2.446424E+01 1.000000E+00 4.421891E-14
2.477808E+01 1.000000E+00 5.270894E-14
2.509193E+01 1.000000E+00 4.740267E-14
2.540577E+01 1.000000E+00 4.952518E-14
2.571961E+01 1.000000E+00 4.351141E-14
2.603345E+01 1.000000E+00 4.917143E-14
2.634730E+01 1.000000E+00 4.846392E-14
2.666114E+01 1.000000E+00 4.634142E-14
2.697498E+01 1.000000E+00 4.421891E-14
2.732021E+01 1.000000E+00 6.431841E-14
2.766544E+01 1.000000E+00 5.274110E-14
2.801066E+01 1.000000E+00 7.042866E-14
2.835589E+01 1.000000E+00 6.078090E-14
2.870112E+01 1.000000E+00 5.949453E-14
2.904635E+01 1.000000E+00 6.367523E-14
2.939157E+01 1.000000E+00 5.756498E-14
2.973680E+01 1.000000E+00 6.367523E-14
3.008203E+01 1.000000E+00 5.563543E-14
3.042725E+01 1.000000E+00 6.206727E-14
3.077248E+01 1.000000E+00 5.820816E-14
3.115223E+01 1.000000E+00 7.805916E-14
3.153198E+01 1.000000E+00 8.566043E-14
3.191173E+01 1.000000E+00 8.449101E-14
3.229148E+01 1.000000E+00 8.507572E-14
3.267123E+01 1.000000E+00 8.039802E-14
3.305098E+01 1.000000E+00 8.185980E-14
3.343073E+01 1.000000E+00 8.419865E-14
3.381048E+01 1.000000E+00 8.069037E-14
3.419023E+01 1.000000E+00 8.215215E-14
3.456998E+01 1.000000E+00 8.215215E-14
3.494973E+01 1.000000E+00 7.776681E-14
3.536745E+01 1.000000E+00 1.102981E-13
3.578518E+01 1.000000E+00 1.211950E-13
3.620290E+01 1.000000E+00 1.105639E-13
3.662063E+01 1.000000E+00 1.137532E-13
3.703835E+01 1.000000E+00 1.073745E-13
3.745608E+01 1.000000E+00 1.076403E-13
3.787380E+01 1.000000E+00 1.097665E-13
3.829153E+01 1.000000E+00 1.209292E-13
3.870925E+01 1.000000E+00 1.081719E-13
3.912698E+01 1.000000E+00 1.164110E-13
3.954470E+01 1.000000E+00 1.031221E-13
4.000420E+01 1.000000E+00 1.546348E-13
4.046370E+01 1.000000E+00 1.606752E-13
4.092319E+01 1.000000E+00 1.507689E-13
4.138269E+01 1.000000E+00 1.556013E-13
4.184219E+01 1.000000E+00 1.553597E-13
4.230169E+01 1.000000E+00 1.563261E-13
4.276118E+01 1.000000E+00 1.536683E-13
4.322068E+01 1.000000E+00 1.606752E-13
4.368018E+01 1.000000E+00 1.548764E-13
4.413968E+01 1.000000E+00 1.536683E-13
4.459917E+01 1.000000E+00 1.539100E-13
4.510462E+01 1.000000E+00 2.119639E-13
4.561007E+01 1.000000E+00 2.082298E-13
4.611551E+01 1.000000E+00 2.104263E-13
4.662096E+01 1.000000E+00 2.139408E-13
4.712641E+01 1.000000E+00 2.137211E-13
4.763186E+01 1.000000E+00 2.075709E-13
4.813730E+01 1.000000E+00 2.117442E-13
4.864275E+01 1.000000E+00 2.141604E-13
4.914820E+01 1.000000E+00 2.097674E-13
4.965364E+01 1.000000E+00 2.132818E-13
5.015909E+01 1.000000E+00 2.095477E-13
5.071508E+01 1.000000E+00 2.919371E-13
5.127107E+01 1.000000E+00 2.939339E-13
5.182707E+01 1.000000E+00 2.919371E-13
5.238306E+01 1.000000E+00 2.979276E-13
5.293905E+01 1.000000E+00 2.893412E-13
5.349504E+01 1.000000E+00 2.927358E-13
5.405103E+01 1.000000E+00 2.943333E-13
5.460702E+01 1.000000E+00 2.991257E-13
5.516302E+01 1.000000E+00 2.911384E-13
5.571901E+01 1.000000E+00 2.917374E-13
5.627500E+01 1.000000E+00 2.921368E-13
5.688659E+01 1.000000E+00 4.017266E-13
5.749818E+01 1.000000E+00 4.075356E-13
5.810977E+01 1.000000E+00 4.066280E-13
5.872136E+01 1.000000E+00 3.980960E-13
5.933295E+01 1.000000E+00 4.035419E-13
5.994454E+01 1.000000E+00 4.060834E-13
6.055614E+01 1.000000E+00 4.062649E-13
6.116773E+01 1.000000E+00 4.028158E-13
6.177932E+01 1.000000E+00 4.080802E-13
6.239091E+01 1.000000E+00 4.053572E-13
6.300250E+01 1.000000E+00 4.042681E-13
6.367525E+01 1.000000E+00 5.622490E-13
6.434800E+01 1.000000E+00 5.617539E-13
6.502075E+01 1.000000E+00 5.629091E-13
6.569350E+01 1.000000E+00 5.652195E-13
6.636625E+01 1.000000E+00 5.681900E-13
