3
sumW  sumStop
0.000000E+00 1.000000E+00 0.000000E+00
1.000000E-01 1.000000E+00 3.885781E-14
2.000000E-01 1.000000E+00 1.443290E-14
3.000000E-01 1.000000E+00 2.775558E-14
4.000000E-01 1.000000E+00 9.992007E-15
5.000000E-01 1.000000E+00 1.443290E-14
6.000000E-01 1.000000E+00 6.661338E-15
7.000000E-01 1.000000E+00 1.554312E-14
8.000000E-01 1.000000E+00 2.664535E-14
9.000000E-01 1.000000E+00 9.992007E-15
1.000000E+00 1.000000E+00 1.776357E-14
1.100000E+00 1.000000E+00 -8.881784E-15
1.210000E+00 1.000000E+00 1.009294E-14
1.320000E+00 1.000000E+00 -1.513940E-14
1.430000E+00 1.000000E+00 -1.009294E-14
1.540000E+00 1.000000E+00 7.065056E-15
1.650000E+00 1.000000E+00 -2.422305E-14
1.760000E+00 1.000000E+00 1.009294E-15
1.870000E+00 1.000000E+00 -1.110223E-14
1.980000E+00 1.000000E+00 8.074349E-15
2.090000E+00 1.000000E+00 -1.110223E-14
2.200000E+00 1.000000E+00 -7.065056E-15
2.310000E+00 1.000000E+00 -1.009294E-14
2.431000E+00 1.000000E+00 7.340318E-15
2.552000E+00 1.000000E+00 -2.752619E-15
2.673000E+00 1.000000E+00 1.559817E-14
2.794000E+00 1.000000E+00 -2.752619E-15
2.915000E+00 1.000000E+00 8.257857E-15
3.036000E+00 1.000000E+00 9.175397E-16
3.157000E+00 1.000000E+00 5.505238E-15
3.278000E+00 1.000000E+00 1.835079E-15
3.399000E+00 1.000000E+00 7.340318E-15
3.520000E+00 1.000000E+00 -7.340318E-15
3.641000E+00 1.000000E+00 -6.422778E-15
3.774100E+00 1.000000E+00 2.168730E-14
3.907200E+00 1.000000E+00 0.000000E+00
4.040300E+00 1.000000E+00 1.334603E-14
4.173400E+00 1.000000E+00 -4.170635E-15
4.306500E+00 1.000000E+00 2.085317E-14
4.439600E+00 1.000000E+00 1.167778E-14
4.572700E+00 1.000000E+00 -1.084365E-14
4.705800E+00 1.000000E+00 1.584841E-14
4.838900E+00 1.000000E+00 2.502381E-15
4.972000E+00 1.000000E+00 6.673016E-15
5.105100E+00 1.000000E+00 1.000952E-14
5.251510E+00 1.000000E+00 2.274892E-15
5.397920E+00 1.000000E+00 3.791486E-15
5.544330E+00 1.000000E+00 3.033189E-15
5.690740E+00 1.000000E+00 1.061616E-14
5.837150E+00 1.000000E+00 -6.824675E-15
5.983560E+00 1.000000E+00 -1.516595E-15
6.129970E+00 1.000000E+00 1.516595E-15
6.276380E+00 1.000000E+00 6.066378E-15
6.422790E+00 1.000000E+00 -1.516595E-15
6.569200E+00 1.000000E+00 3.033189E-15
6.715610E+00 1.000000E+00 2.274892E-15
6.876661E+00 1.000000E+00 7.582973E-15
7.037712E+00 1.000000E+00 -1.585531E-14
7.198763E+00 1.000000E+00 -1.378722E-15
7.359814E+00 1.000000E+00 1.171914E-14
7.520865E+00 1.000000E+00 -6.204250E-15
7.681916E+00 1.000000E+00 3.446806E-15
7.842967E+00 1.000000E+00 -5.514889E-15
8.004018E+00 1.000000E+00 1.171914E-14
8.165069E+00 1.000000E+00 -6.893611E-16
8.326120E+00 1.000000E+00 -6.204250E-15
8.487171E+00 1.000000E+00 8.272334E-15
8.664327E+00 1.000000E+00 5.640228E-15
8.841483E+00 1.000000E+00 -7.520303E-15
9.018639E+00 1.000000E+00 1.441391E-14
9.195795E+00 1.000000E+00 -1.504061E-14
9.372952E+00 1.000000E+00 1.002707E-14
9.550108E+00 1.000000E+00 0.000000E+00
9.727264E+00 1.000000E+00 -5.013536E-15
9.904420E+00 1.000000E+00 8.146995E-15
1.008158E+01 1.000000E+00 1.715883E-12
1.025873E+01 1.000000E+00 1.703975E-12
1.043589E+01 1.000000E+00 1.676401E-12
1.063076E+01 1.000000E+00 8.545799E-15
1.082563E+01 1.000000E+00 2.848600E-15
1.102050E+01 1.000000E+00 5.127480E-15
1.121537E+01 1.000000E+00 7.406359E-15
1.141025E+01 1.000000E+00 -4.557760E-15
1.160512E+01 1.000000E+00 9.115519E-15
1.179999E+01 1.000000E+00 3.418320E-15
1.199486E+01 1.000000E+00 8.545799E-15
1.218973E+01 1.000000E+00 2.243557E-12
1.238461E+01 1.000000E+00 2.241848E-12
1.257948E+01 1.000000E+00 2.217920E-12
1.279384E+01 1.000000E+00 -1.035854E-15
1.300819E+01 1.000000E+00 1.450196E-14
1.322255E+01 1.000000E+00 9.840617E-15
1.343691E+01 1.000000E+00 1.553782E-15
1.365127E+01 1.000000E+00 1.812745E-14
1.386563E+01 1.000000E+00 3.107563E-15
1.407999E+01 1.000000E+00 1.139440E-14
1.429435E+01 1.000000E+00 1.035854E-14
1.450871E+01 1.000000E+00 3.625491E-15
1.472307E+01 1.000000E+00 2.993101E-12
1.493742E+01 1.000000E+00 2.968759E-12
1.517322E+01 1.000000E+00 1.459613E-14
1.540901E+01 1.000000E+00 3.766744E-15
1.564481E+01 1.000000E+00 1.459613E-14
1.588060E+01 1.000000E+00 1.318360E-14
1.611640E+01 1.000000E+00 7.062644E-15
1.635219E+01 1.000000E+00 9.416859E-15
1.658799E+01 1.000000E+00 8.946016E-15
1.682378E+01 1.000000E+00 6.120958E-15
1.705958E+01 1.000000E+00 1.459613E-14
1.729537E+01 1.000000E+00 4.708429E-15
1.753117E+01 1.000000E+00 1.459613E-14
1.779054E+01 1.000000E+00 7.276664E-15
1.804992E+01 1.000000E+00 1.626548E-14
1.830929E+01 1.000000E+00 1.626548E-14
1.856866E+01 1.000000E+00 1.155705E-14
1.882804E+01 1.000000E+00 2.225803E-14
1.908741E+01 1.000000E+00 1.198509E-14
1.934679E+01 1.000000E+00 1.412529E-14
1.960616E+01 1.000000E+00 1.070098E-14
1.986554E+01 1.000000E+00 8.560781E-15
2.012491E+01 1.000000E+00 1.369725E-14
2.038428E+01 1.000000E+00 1.669352E-14
2.066960E+01 1.000000E+00 2.101283E-14
2.095491E+01 1.000000E+00 2.062370E-14
2.124022E+01 1.000000E+00 1.595418E-14
2.152553E+01 1.000000E+00 2.373671E-14
2.181084E+01 1.000000E+00 1.673244E-14
2.209615E+01 1.000000E+00 1.984545E-14
2.238147E+01 1.000000E+00 1.828894E-14
2.266678E+01 1.000000E+00 1.439768E-14
2.295209E+01 1.000000E+00 2.957361E-14
2.323740E+01 1.000000E+00 1.712156E-14
2.352271E+01 1.000000E+00 7.782528E-15
2.383655E+01 1.000000E+00 4.103515E-14
2.415040E+01 1.000000E+00 3.325262E-14
2.446424E+01 1.000000E+00 2.723885E-14
2.477808E+01 1.000000E+00 4.103515E-14
2.509193E+01 1.000000E+00 3.077636E-14
2.540577E+01 1.000000E+00 3.219137E-14
2.571961E+01 1.000000E+00 3.006886E-14
2.603345E+01 1.000000E+00 3.077636E-14
2.634730E+01 1.000000E+00 3.254512E-14
2.666114E+01 1.000000E+00 4.209640E-14
2.697498E+01 1.000000E+00 2.759260E-14
2.732021E+01 1.000000E+00 4.502289E-14
2.766544E+01 1.000000E+00 6.045931E-14
2.801066E+01 1.000000E+00 4.212856E-14
2.835589E+01 1.000000E+00 5.402747E-14
2.870112E+01 1.000000E+00 5.274110E-14
2.904635E+01 1.000000E+00 3.955582E-14
2.939157E+01 1.000000E+00 5.274110E-14
2.973680E+01 1.000000E+00 5.113314E-14
3.008203E+01 1.000000E+00 4.984677E-14
3.042725E+01 1.000000E+00 4.663085E-14
3.077248E+01 1.000000E+00 5.241951E-14
3.115223E+01 1.000000E+00 7.338146E-14
3.153198E+01 1.000000E+00 8.039802E-14
3.191173E+01 1.000000E+00 8.273687E-14
3.229148E+01 1.000000E+00 7.279675E-14
3.267123E+01 1.000000E+00 8.361394E-14
3.305098E+01 1.000000E+00 7.952095E-14
3.343073E+01 1.000000E+00 7.747445E-14
3.381048E+01 1.000000E+00 7.484324E-14
3.419023E+01 1.000000E+00 8.302922E-14
3.456998E+01 1.000000E+00 7.981330E-14
3.494973E+01 1.000000E+00 7.893623E-14
3.536745E+01 1.000000E+00 1.227897E-13
3.578518E+01 1.000000E+00 1.161452E-13
3.620290E+01 1.000000E+00 1.307631E-13
3.662063E+01 1.000000E+00 1.217266E-13
3.703835E+01 1.000000E+00 1.196004E-13
3.745608E+01 1.000000E+00 1.259790E-13
3.787380E+01 1.000000E+00 1.257133E-13
3.829153E+01 1.000000E+00 1.265106E-13
3.870925E+01 1.000000E+00 1.227897E-13
3.912698E+01 1.000000E+00 1.350155E-13
3.954470E+01 1.000000E+00 1.198661E-13
4.000420E+01 1.000000E+00 1.947432E-13
4.046370E+01 1.000000E+00 1.986091E-13
4.092319E+01 1.000000E+00 2.000588E-13
4.138269E+01 1.000000E+00 1.969178E-13
4.184219E+01 1.000000E+00 2.029582E-13
4.230169E+01 1.000000E+00 2.003004E-13
4.276118E+01 1.000000E+00 2.019917E-13
4.322068E+01 1.000000E+00 2.053743E-13
4.368018E+01 1.000000E+00 2.024749E-13
4.413968E+01 1.000000E+00 2.027166E-13
4.459917E+01 1.000000E+00 2.024749E-13
4.510462E+01 1.000000E+00 3.143216E-13
4.561007E+01 1.000000E+00 3.169574E-13
4.611551E+01 1.000000E+00 3.141019E-13
4.662096E+01 1.000000E+00 3.162985E-13
4.712641E+01 1.000000E+00 3.136626E-13
4.763186E+01 1.000000E+00 3.193736E-13
4.813730E+01 1.000000E+00 3.204718E-13
4.864275E+01 1.000000E+00 3.257435E-13
4.914820E+01 1.000000E+00 3.204718E-13
4.965364E+01 1.000000E+00 3.275007E-13
5.015909E+01 1.000000E+00 3.314544E-13
5.071508E+01 1.000000E+00 5.018043E-13
5.127107E+01 1.000000E+00 5.032021E-13
5.182707E+01 1.000000E+00 5.127869E-13
